"alprazolam",1.0,0.05128205195069313,0.16129031777381897,0.17777778208255768,0.21212121844291687,0.26229506731033325,0.3333333432674408,0.18421052396297455,0.1666666716337204,0.3103448152542114,0.15909090638160706,0.4146341383457184,0.2199999988079071,0.19148936867713928,0.21875,0.3658536672592163,0.20000000298023224,0.2142857164144516,0.2631579041481018,0.2549019753932953,0.30434781312942505,0.22641509771347046,0.3478260934352875,0.41304346919059753,0.2222222238779068,0.43478259444236755,0.3076923191547394,0.21739129722118378,0.11999999731779099,0.1875,0.18421052396297455,0.7428571581840515,0.0731707289814949,0.22448979318141937,0.14814814925193787,0.22641509771347046,0.239130437374115,0.20408163964748383,0.18421052396297455,0.18867924809455872,0.042553190141916275,0.25581395626068115,0.2978723347187042,0.2982456088066101,0.24444444477558136,0.1875,0.10526315867900848,0.2199999988079071,0.13333334028720856,0.21739129722118378,0.20000000298023224,0.0555555559694767,0.44186046719551086,0.3541666567325592,0.31481480598449707,0.22033898532390594,0.15217390656471252,0.09090909361839294,0.17499999701976776,0.1875,0.23076923191547394,0.15909090638160706,0.2978723347187042,0.31578946113586426,0.08888889104127884,0.15217390656471252,0.18965516984462738,0.06382978707551956,0.18867924809455872,0.19565217196941376,0.30158731341362,0.3199999928474426,0.27450981736183167,0.15000000596046448,0.2195121943950653,0.3191489279270172,0.2083333283662796,0.15555556118488312,0.1964285671710968,0.31147539615631104,0.20454545319080353,0.2666666805744171,0.16363635659217834,0.2222222238779068,0.06779661029577255,0.08163265138864517,0.19230769574642181,0.1538461595773697,0.2931034564971924,0.2549019753932953,0.2666666805744171,0.0731707289814949,0.18000000715255737,0.15492957830429077,0.260869562625885,0.24590164422988892
"amantadine",0.05128205195069313,1.0,0.040816325694322586,0.06666667014360428,0.0535714291036129,0.03703703731298447,0.04878048598766327,0.1428571492433548,0.07692307978868484,0.03773584961891174,0.0714285746216774,0.02777777798473835,0.05263157933950424,0.09375,0.036363635212183,0.09375,0.0714285746216774,0.03448275849223137,0.08510638028383255,0.02380952425301075,0.054054055362939835,0.0476190485060215,0.05128205195069313,0.0476190485060215,0.03030303120613098,0.04651162773370743,0.021739130839705467,0.09375,0.06060606241226196,0.09090909361839294,0.1428571492433548,0.05263157933950424,0.095238097012043,0.054054055362939835,0.10810811072587967,0.0476190485060215,0.09090909361839294,0.08571428805589676,0.04545454680919647,0.10526315867900848,0.1666666716337204,0.03125,0.025641025975346565,0.05999999865889549,0.06060606241226196,0.02857142873108387,0.032786883413791656,0.025641025975346565,0.0714285746216774,0.2068965584039688,0.11428571492433548,0.0625,0.05128205195069313,0.023255813866853714,0.0416666679084301,0.08510638028383255,0.1034482792019844,0.07999999821186066,0.0833333358168602,0.09090909361839294,0.04878048598766327,0.0714285746216774,0.0810810774564743,0.03846153989434242,0.03703703731298447,0.1034482792019844,0.021276595070958138,0.07407407462596893,0.05000000074505806,0.03030303120613098,0.0517241396009922,0.09756097197532654,0.0476190485060215,0.0416666679084301,0.0357142873108387,0.05128205195069313,0.05714285746216774,0.1071428582072258,0.02222222276031971,0.0535714291036129,0.032258063554763794,0.09090909361839294,0.04878048598766327,0.04651162773370743,0.05000000074505806,0.032258063554763794,0.07894736528396606,0.20000000298023224,0.03846153989434242,0.04878048598766327,0.05882352963089943,0.095238097012043,0.0555555559694767,0.033898305147886276,0.05714285746216774,0.018518518656492233
"amisulpride",0.16129031777381897,0.040816325694322586,1.0,0.1666666716337204,0.18421052396297455,0.19178082048892975,0.12121212482452393,0.10000000149011612,0.140625,0.22857142984867096,0.17307692766189575,0.19298245012760162,0.18333333730697632,0.15789473056793213,0.23943662643432617,0.11864406615495682,0.2063492089509964,0.15094339847564697,0.24242424964904785,0.1746031790971756,0.18644067645072937,0.190476194024086,0.20000000298023224,0.190476194024086,0.14035087823867798,0.16923077404499054,0.21875,0.13793103396892548,0.24528302252292633,0.1551724076271057,0.10000000149011612,0.16393442451953888,0.10204081982374191,0.22807016968727112,0.10769230872392654,0.190476194024086,0.11666666716337204,0.13114753365516663,0.1764705926179886,0.1230769231915474,0.072727270424366,0.1428571492433548,0.18333333730697632,0.2537313401699066,0.2222222238779068,0.1355932205915451,0.17499999701976776,0.1269841343164444,0.17307692766189575,0.20000000298023224,0.18644067645072937,0.11627907305955887,0.1428571492433548,0.171875,0.22727273404598236,0.17142857611179352,0.10526315867900848,0.1599999964237213,0.09615384787321091,0.1551724076271057,0.15625,0.17307692766189575,0.20338982343673706,0.19718310236930847,0.072727270424366,0.08620689809322357,0.17910447716712952,0.09090909361839294,0.140625,0.1607142835855484,0.2266666740179062,0.1515151560306549,0.20967741310596466,0.09803921729326248,0.1538461595773697,0.20000000298023224,0.17241379618644714,0.1071428582072258,0.1846153885126114,0.20000000298023224,0.1666666716337204,0.09836065769195557,0.2982456088066101,0.24590164422988892,0.17741934955120087,0.08620689809322357,0.2631579041481018,0.10000000149011612,0.16438356041908264,0.21311475336551666,0.1964285671710968,0.10204081982374191,0.30188679695129395,0.2602739632129669,0.1525423675775528,0.1780821979045868
"amitriptyline",0.17777778208255768,0.06666667014360428,0.1666666716337204,1.0,0.44897958636283875,0.47826087474823,0.12244898080825806,0.24137930572032928,0.1489361673593521,0.24074074625968933,0.20000000298023224,0.28947368264198303,0.1304347813129425,0.17499999701976776,0.16949152946472168,0.17499999701976776,0.16326530277729034,0.1666666716337204,0.18867924809455872,0.2222222238779068,0.3076923191547394,0.302325576543808,0.4324324429035187,0.1428571492433548,0.15000000596046448,0.16326530277729034,0.2291666716337204,0.2368421107530594,0.3055555522441864,0.17073170840740204,0.24137930572032928,0.15555556118488312,0.06060606241226196,0.59375,0.12765957415103912,0.302325576543808,0.20000000298023224,0.1627907007932663,0.17391304671764374,0.125,0.05263157933950424,0.18421052396297455,0.2380952388048172,0.20370370149612427,0.46875,0.17073170840740204,0.10294117778539658,0.1818181872367859,0.07692307978868484,0.17499999701976776,0.1860465109348297,0.07407407462596893,0.15217390656471252,0.21739129722118378,0.23999999463558197,0.21153846383094788,0.2222222238779068,0.054054055362939835,0.22580644488334656,0.17073170840740204,0.2222222238779068,0.20000000298023224,0.1818181872367859,0.1785714328289032,0.05263157933950424,0.517241358757019,0.1764705926179886,0.07894736528396606,0.1489361673593521,0.1794871836900711,0.17741934955120087,0.14000000059604645,0.21739129722118378,0.23333333432674408,0.17142857611179352,0.261904776096344,0.08888889104127884,0.22857142984867096,0.18367347121238708,0.18333333730697632,0.3333333432674408,0.23076923191547394,0.2222222238779068,0.42500001192092896,0.17391304671764374,0.023255813866853714,0.2926829159259796,0.24137930572032928,0.20000000298023224,0.27906978130340576,0.37142857909202576,0.06060606241226196,0.28205129504203796,0.1587301641702652,0.13953489065170288,0.1964285671710968
"amitriptyline / chlordiazepoxide",0.21212121844291687,0.0535714291036129,0.18421052396297455,0.44897958636283875,1.0,0.37681159377098083,0.12328767031431198,0.125,0.125,0.2368421107530594,0.16949152946472168,0.2063492089509964,0.12857143580913544,0.12121212482452393,0.17073170840740204,0.13846154510974884,0.1666666716337204,0.13114753365516663,0.25,0.20588235557079315,0.2380952388048172,0.22058823704719543,0.31147539615631104,0.1690140813589096,0.17741934955120087,0.1666666716337204,0.2112676054239273,0.1746031790971756,0.19354838132858276,0.171875,0.125,0.2153846174478531,0.050847455859184265,0.3448275923728943,0.1267605572938919,0.22058823704719543,0.171875,0.1492537260055542,0.21348313987255096,0.15714286267757416,0.046875,0.1803278625011444,0.2153846174478531,0.19480518996715546,0.2982456088066101,0.1538461595773697,0.10869564861059189,0.17910447716712952,0.11290322244167328,0.15625,0.1818181872367859,0.056603774428367615,0.15942029654979706,0.18571428954601288,0.2361111044883728,0.18421052396297455,0.1269841343164444,0.08196721225976944,0.12068965286016464,0.171875,0.18840579688549042,0.16949152946472168,0.1617647111415863,0.20779220759868622,0.046875,0.2678571343421936,0.19178082048892975,0.0793650820851326,0.37288135290145874,0.140625,0.2195121943950653,0.13513512909412384,0.2028985470533371,0.1428571492433548,0.1525423675775528,0.21212121844291687,0.10144927352666855,0.12903225421905518,0.16438356041908264,0.20987653732299805,0.18333333730697632,0.1538461595773697,0.18840579688549042,0.29230770468711853,0.14084507524967194,0.04411764815449715,0.23076923191547394,0.125,0.20779220759868622,0.24242424964904785,0.25,0.050847455859184265,0.2222222238779068,0.1764705926179886,0.13432836532592773,0.18987341225147247
"amitriptyline / perphenazine",0.26229506731033325,0.03703703731298447,0.19178082048892975,0.47826087474823,0.37681159377098083,1.0,0.27419355511665344,0.1320754736661911,0.14705882966518402,0.3382352888584137,0.1785714328289032,0.37735849618911743,0.1875,0.18333333730697632,0.20779220759868622,0.20338982343673706,0.15714286267757416,0.2222222238779068,0.2985074520111084,0.2539682686328888,0.6304348111152649,0.29032257199287415,0.6041666865348816,0.25,0.22807016968727112,0.265625,0.3174603283405304,0.31481480598449707,0.22413793206214905,0.1428571492433548,0.1320754736661911,0.24590164422988892,0.0535714291036129,0.4150943458080292,0.1666666716337204,0.29032257199287415,0.20000000298023224,0.19354838132858276,0.22093023359775543,0.1304347813129425,0.04918032884597778,0.2321428507566452,0.40740740299224854,0.3283582031726837,0.4791666567325592,0.1428571492433548,0.125,0.22580644488334656,0.11864406615495682,0.14516128599643707,0.190476194024086,0.05999999865889549,0.26229506731033325,0.35593220591545105,0.34375,0.22535210847854614,0.1525423675775528,0.10526315867900848,0.12727272510528564,0.1428571492433548,0.19696970283985138,0.1785714328289032,0.22580644488334656,0.30434781312942505,0.06666667014360428,0.3076923191547394,0.20000000298023224,0.06557376682758331,0.16417910158634186,0.22807016968727112,0.2933333218097687,0.22727273404598236,0.739130437374115,0.17307692766189575,0.1607142835855484,0.6382978558540344,0.1587301641702652,0.1551724076271057,0.32258063554763794,0.2666666805744171,0.19298245012760162,0.20000000298023224,0.36206895112991333,0.42105263471603394,0.14705882966518402,0.04615384712815285,0.28333333134651184,0.1320754736661911,0.3235294222831726,0.5192307829856873,0.38461539149284363,0.0535714291036129,0.27586206793785095,0.21250000596046448,0.21666666865348816,0.30000001192092896
"amoxapine",0.3333333432674408,0.04878048598766327,0.12121212482452393,0.12244898080825806,0.12328767031431198,0.27419355511665344,1.0,0.17499999701976776,0.14035087823867798,0.21875,0.12765957415103912,0.4285714328289032,0.23529411852359772,0.23404255509376526,0.1428571492433548,0.3488371968269348,0.1147540956735611,0.20454545319080353,0.21311475336551666,0.2222222238779068,0.3478260934352875,0.17543859779834747,0.2800000011920929,0.2641509473323822,0.21276596188545227,0.2830188572406769,0.4000000059604645,0.260869562625885,0.07407407462596893,0.20408163964748383,0.17499999701976776,0.3125,0.06976744532585144,0.19230769574642181,0.2075471729040146,0.17543859779834747,0.25531914830207825,0.2448979616165161,0.21052631735801697,0.1607142835855484,0.08510638028383255,0.24444444477558136,0.23529411852359772,0.22580644488334656,0.18367347121238708,0.13461539149284363,0.07500000298023224,0.18867924809455872,0.1041666641831398,0.23404255509376526,0.19230769574642181,0.05263157933950424,0.30612245202064514,0.7179487347602844,0.23728813230991364,0.21311475336551666,0.19565217196941376,0.1111111119389534,0.19512194395065308,0.20408163964748383,0.13793103396892548,0.12765957415103912,0.2857142984867096,0.24193547666072845,0.0625,0.19565217196941376,0.18333333730697632,0.06122449040412903,0.12068965286016464,0.1875,0.20000000298023224,0.3333333432674408,0.3137255012989044,0.11627907305955887,0.15555556118488312,0.3617021143436432,0.25,0.20000000298023224,0.4375,0.2238806039094925,0.12244898080825806,0.28260868787765503,0.20000000298023224,0.25925925374031067,0.04838709533214569,0.0784313753247261,0.1428571492433548,0.1463414579629898,0.2222222238779068,0.26923078298568726,0.20408163964748383,0.06976744532585144,0.12962962687015533,0.10526315867900848,0.4285714328289032,0.2786885201931
"amphetamine",0.18421052396297455,0.1428571492433548,0.10000000149011612,0.24137930572032928,0.125,0.1320754736661911,0.17499999701976776,1.0,0.4375,0.13461539149284363,0.2142857164144516,0.20588235557079315,0.29411765933036804,0.21875,0.0892857164144516,0.30000001192092896,0.11363636702299118,0.2142857164144516,0.0784313753247261,0.1463414579629898,0.10256410390138626,0.11627907305955887,0.18421052396297455,0.17073170840740204,0.11764705926179886,0.13953489065170288,0.15909090638160706,0.25806450843811035,0.14705882966518402,0.25,1.0,0.18918919563293457,0.07999999821186066,0.1621621549129486,0.125,0.11627907305955887,0.21212121844291687,0.20000000298023224,0.140625,0.1794871836900711,0.1034482792019844,0.19354838132858276,0.15789473056793213,0.14000000059604645,0.21875,0.21212121844291687,0.08064515888690948,0.15789473056793213,0.0625,0.30000001192092896,0.3870967626571655,0.05000000074505806,0.1538461595773697,0.1428571492433548,0.125,0.12244898080825806,0.24137930572032928,0.06896551698446274,0.6666666865348816,0.25,0.20512820780277252,0.2142857164144516,0.2571428716182709,0.09433962404727936,0.1034482792019844,0.2857142984867096,0.1304347813129425,0.06451612710952759,0.15000000596046448,0.22580644488334656,0.12068965286016464,0.1666666716337204,0.09090909361839294,0.380952388048172,0.2222222238779068,0.125,0.20588235557079315,0.25,0.13636364042758942,0.125,0.3333333432674408,0.21212121844291687,0.09302325546741486,0.1666666716337204,0.04545454680919647,0.05882352963089943,0.1538461595773697,0.4736842215061188,0.07407407462596893,0.17499999701976776,0.25,0.07999999821186066,0.13513512909412384,0.0833333358168602,0.24242424964904785,0.13461539149284363
"amphetamine / dextroamphetamine",0.1666666716337204,0.07692307978868484,0.140625,0.1489361673593521,0.125,0.14705882966518402,0.14035087823867798,0.4375,1.0,0.1666666716337204,0.20930232107639313,0.1568627506494522,0.3191489279270172,0.16326530277729034,0.11267605423927307,0.21276596188545227,0.11666666716337204,0.2380952388048172,0.1230769231915474,0.14035087823867798,0.0892857164144516,0.10000000149011612,0.145454540848732,0.1785714328289032,0.11999999731779099,0.24074074625968933,0.16949152946472168,0.1875,0.14000000059604645,0.18367347121238708,0.4375,0.14814814925193787,0.18421052396297455,0.12962962687015533,0.125,0.10000000149011612,0.1599999964237213,0.1538461595773697,0.15189872682094574,0.16363635659217834,0.25,0.19565217196941376,0.19230769574642181,0.13636364042758942,0.16326530277729034,0.2083333283662796,0.25,0.16981132328510284,0.15555556118488312,0.21276596188545227,0.35555556416511536,0.054054055362939835,0.1666666716337204,0.11864406615495682,0.125,0.1230769231915474,0.1489361673593521,0.13953489065170288,0.3333333432674408,0.18367347121238708,0.1818181872367859,0.20930232107639313,0.2916666567325592,0.11764705926179886,0.1627907007932663,0.17391304671764374,0.14754098653793335,0.2142857164144516,0.16363635659217834,0.21739129722118378,0.1690140813589096,0.1551724076271057,0.11864406615495682,0.2368421107530594,0.2142857164144516,0.10526315867900848,0.25531914830207825,0.15217390656471252,0.1525423675775528,0.125,0.20000000298023224,0.13725490868091583,0.0833333358168602,0.1355932205915451,0.1428571492433548,0.07999999821186066,0.18867924809455872,0.2432432472705841,0.10144927352666855,0.14035087823867798,0.18367347121238708,0.18421052396297455,0.1538461595773697,0.12162162363529205,0.18000000715255737,0.1666666716337204
"aripiprazole",0.3103448152542114,0.03773584961891174,0.22857142984867096,0.24074074625968933,0.2368421107530594,0.3382352888584137,0.21875,0.13461539149284363,0.1666666716337204,1.0,0.1818181872367859,0.30909091234207153,0.25,0.22807016968727112,0.4153846204280853,0.2068965584039688,0.25,0.20370370149612427,0.4576271176338196,0.21875,0.2982456088066101,0.2539682686328888,0.38181817531585693,0.33898305892944336,0.21052631735801697,0.37931033968925476,0.30158731341362,0.25,0.18644067645072937,0.14516128599643707,0.13461539149284363,0.2711864411830902,0.05454545468091965,0.27586206793785095,0.1875,0.2539682686328888,0.22413793206214905,0.2586206793785095,0.2839506268501282,0.1666666716337204,0.05000000074505806,0.25925925374031067,0.3392857015132904,0.35384616255760193,0.3207547068595886,0.16393442451953888,0.13953489065170288,0.25,0.14035087823867798,0.1666666716337204,0.21311475336551666,0.06122449040412903,0.3333333432674408,0.2950819730758667,0.3492063581943512,0.24637681245803833,0.1551724076271057,0.1071428582072258,0.12962962687015533,0.14516128599643707,0.21875,0.1818181872367859,0.2711864411830902,0.390625,0.05000000074505806,0.17543859779834747,0.22058823704719543,0.04918032884597778,0.1492537260055542,0.2545454502105713,0.3333333432674408,0.29032257199287415,0.33898305892944336,0.1538461595773697,0.18518517911434174,0.3103448152542114,0.22033898532390594,0.15789473056793213,0.2857142984867096,0.3055555522441864,0.17543859779834747,0.22413793206214905,0.2786885201931,0.25,0.13235294818878174,0.0634920671582222,0.2881355881690979,0.13461539149284363,0.3484848439693451,0.2786885201931,0.2678571343421936,0.05454545468091965,0.28070175647735596,0.31506848335266113,0.20000000298023224,0.4285714328289032
